table,domain,index,columns,kind,size_bytes,scans,flags
notification_log,Notifications,idx_notification_log_patient,hospital_id patient_id created_at,INDEX,8192,168,none
notification_log,Notifications,notification_log_pkey,id,PK,8192,0,none
notification_preferences,Notifications,idx_notification_prefs_hospital,hospital_id,INDEX,8192,101,none
notification_preferences,Notifications,notification_preferences_hospital_id_patient_id_key,hospital_id patient_id,UNIQUE,8192,67,none
notification_preferences,Notifications,notification_preferences_pkey,id,PK,8192,0,none
notification_queue,Notifications,idx_notification_queue_dedup,dedup_key,UNIQUE,8192,0,none
notification_queue,Notifications,idx_notification_queue_dispatch,status next_retry_at,INDEX,8192,0,ZERO scans since stats reset
notification_queue,Notifications,idx_notification_queue_hospital,hospital_id created_at,INDEX,8192,100,none
notification_queue,Notifications,notification_queue_pkey,id,PK,8192,0,none
nps_responses,Other,nps_responses_pkey,id,PK,8192,0,none
nps_surveys,Other,idx_nps_surveys_hospital,hospital_id sent_at,INDEX,8192,109,none
nps_surveys,Other,nps_surveys_pkey,id,PK,8192,0,none
nursing_care_plans,Nursing,idx_ncp_admission,admission_id,INDEX,8192,0,ZERO scans since stats reset
nursing_care_plans,Nursing,idx_ncp_hospital,hospital_id,INDEX,8192,107,none
nursing_care_plans,Nursing,nursing_care_plans_pkey,id,PK,8192,0,none
nursing_fluid_outputs,Nursing,nursing_fluid_outputs_admission_idx,admission_id recorded_at,INDEX,8192,0,ZERO scans since stats reset
nursing_fluid_outputs,Nursing,nursing_fluid_outputs_pkey,id,PK,8192,0,none
nursing_handovers,Nursing,nursing_handovers_pkey,id,PK,8192,0,none
nursing_mar,Nursing,idx_nursing_mar_admission_date,admission_id scheduled_date,INDEX,16384,2,none
nursing_mar,Nursing,idx_nursing_mar_hospital_pending,hospital_id scheduled_time,INDEX,16384,0,ZERO scans since stats reset
nursing_mar,Nursing,idx_nursing_mar_medication,medication_id scheduled_time,INDEX,16384,0,ZERO scans since stats reset
nursing_mar,Nursing,nursing_mar_admission_med_schedule_unique,admission_id medication_id scheduled_date scheduled_time,UNIQUE,16384,126,none
nursing_mar,Nursing,nursing_mar_pkey,id,PK,16384,0,none
nursing_procedure_consumables,Nursing,idx_nursing_consumables_proc,nursing_procedure_id,INDEX,8192,0,ZERO scans since stats reset
nursing_procedure_consumables,Nursing,nursing_procedure_consumables_pkey,id,PK,8192,0,none
nursing_procedures,Nursing,nursing_procedures_pkey,id,PK,8192,0,none
nursing_vitals,Nursing,idx_nursing_vitals_admission_id,admission_id,INDEX,16384,2,none
nursing_vitals,Nursing,idx_nursing_vitals_hospital_id,hospital_id,INDEX,16384,401,none
nursing_vitals,Nursing,idx_nursing_vitals_news2,admission_id news2_score,INDEX,16384,0,ZERO scans since stats reset
nursing_vitals,Nursing,idx_nursing_vitals_recorded_at,recorded_at,INDEX,16384,0,ZERO scans since stats reset
nursing_vitals,Nursing,nursing_vitals_pkey,id,PK,16384,0,none
nutrition_screenings,Dietetics,idx_nutrition_screenings_admission,hospital_id admission_id,INDEX,16384,101,none
nutrition_screenings,Dietetics,nutrition_screenings_admission_id_screening_tool_key,admission_id screening_tool,UNIQUE,16384,0,none
nutrition_screenings,Dietetics,nutrition_screenings_pkey,id,PK,16384,0,none
nutritional_screenings,Dietetics,idx_nutritional_screenings_admission,admission_id,INDEX,8192,0,ZERO scans since stats reset
nutritional_screenings,Dietetics,idx_nutritional_screenings_hospital,hospital_id,INDEX,8192,107,none
nutritional_screenings,Dietetics,nutritional_screenings_pkey,id,PK,8192,0,none
oauth_provider_settings,Identity,oauth_provider_settings_pkey,provider,PK,16384,0,none
obstetric_records,Other,obstetric_records_pkey,id,PK,8192,0,none
occupational_health_records,Other,occupational_health_records_hospital_user,hospital_id user_id event_date,INDEX,8192,283,none
occupational_health_records,Other,occupational_health_records_pkey,id,PK,8192,0,none
onboarding_tasks,HR,onboarding_tasks_applicant_idx,applicant_id,INDEX,8192,0,ZERO scans since stats reset
onboarding_tasks,HR,onboarding_tasks_pkey,id,PK,8192,0,none
oncology_patients,IPD,oncology_patients_hospital_id_patient_id_key,hospital_id patient_id,UNIQUE,16384,182,none
oncology_patients,IPD,oncology_patients_pkey,id,PK,16384,0,none
online_reviews,Other,idx_online_reviews_hospital,hospital_id,INDEX,8192,108,none
online_reviews,Other,online_reviews_pkey,id,PK,8192,0,none
opd_diagnoses,OPD,idx_opd_diagnoses_ai_suggested,encounter_id,INDEX,8192,0,"ZERO scans since stats reset; DUPLICATE column set: idx_opd_diagnoses_encounter, idx_opd_diagnoses_ai_suggested"
opd_diagnoses,OPD,idx_opd_diagnoses_encounter,encounter_id,INDEX,16384,0,"ZERO scans since stats reset; DUPLICATE column set: idx_opd_diagnoses_encounter, idx_opd_diagnoses_ai_suggested"
opd_diagnoses,OPD,idx_opd_diagnoses_hospital,hospital_id,INDEX,16384,0,ZERO scans since stats reset
opd_diagnoses,OPD,idx_opd_diagnoses_patient,patient_id,INDEX,16384,0,ZERO scans since stats reset
opd_diagnoses,OPD,opd_diagnoses_pkey,id,PK,16384,0,none
opd_encounters,OPD,idx_opd_doctor_analytics,doctor_id created_at patient_id,INDEX,16384,7,none
opd_encounters,OPD,idx_opd_doctor_date,doctor_id created_at,INDEX,16384,0,ZERO scans since stats reset
opd_encounters,OPD,idx_opd_hospital_date,hospital_id created_at,INDEX,16384,1545,none
opd_encounters,OPD,idx_opd_patient,patient_id created_at,INDEX,16384,1891,none
opd_encounters,OPD,opd_encounters_pkey,id,PK,16384,5908,none
opd_token_sequences,OPD,opd_token_sequences_pkey,hospital_id doctor_key prefix,PK,16384,43,none
opd_tokens,OPD,idx_opd_tokens_hospital_date,hospital_id visit_date status,INDEX,16384,9303,none
opd_tokens,OPD,idx_opd_tokens_hospital_status,hospital_id status created_at,INDEX,16384,4861,none
opd_tokens,OPD,idx_opd_tokens_patient,patient_id,INDEX,16384,7276,none
opd_tokens,OPD,idx_opd_tokens_patient_doctor_date,patient_id doctor_id visit_date,INDEX,16384,186,none
opd_tokens,OPD,idx_opd_tokens_visit_mode,hospital_id visit_mode,INDEX,16384,0,ZERO scans since stats reset
opd_tokens,OPD,opd_tokens_daily_token_uniq,hospital_id visit_date NULL token_number,UNIQUE,16384,77,none
opd_tokens,OPD,opd_tokens_pkey,id,PK,16384,7109,none
opd_visits,OPD,opd_visits_pkey,id,PK,16384,0,none
ophthalmology_records,Other,ophthalmology_records_pkey,id,PK,8192,0,none
organ_donations,Other,idx_organ_donations_hospital,hospital_id,INDEX,8192,108,none
organ_donations,Other,organ_donations_pkey,id,PK,8192,0,none
ot_checklist_custom_items,OT,idx_ot_checklist_custom_items_hospital,hospital_id phase,INDEX,16384,163,none
ot_checklist_custom_items,OT,ot_checklist_custom_items_pkey,id,PK,16384,3,none
ot_checklists,OT,ot_checklists_pkey,id,PK,16384,20,none
ot_consumables,OT,idx_ot_consumables_hospital,hospital_id,INDEX,8192,108,none
ot_consumables,OT,idx_ot_consumables_schedule,schedule_id,INDEX,8192,0,ZERO scans since stats reset
ot_consumables,OT,ot_consumables_pkey,id,PK,8192,0,none
ot_equipment_checklist,OT,idx_ot_equipment_checklist_schedule,ot_schedule_id,INDEX,16384,1,none
ot_equipment_checklist,OT,ot_equipment_checklist_ot_schedule_id_item_text_key,ot_schedule_id item_text,UNIQUE,16384,0,none
ot_equipment_checklist,OT,ot_equipment_checklist_pkey,id,PK,16384,0,none
ot_implants,OT,idx_ot_implants_hospital,hospital_id,INDEX,8192,107,none
ot_implants,OT,idx_ot_implants_schedule,schedule_id,INDEX,8192,2,none
ot_implants,OT,ot_implants_pkey,id,PK,8192,0,none
ot_instrument_counts,OT,idx_ot_instrument_counts_schedule,ot_schedule_id,INDEX,16384,1,none
ot_instrument_counts,OT,ot_instrument_counts_ot_schedule_id_count_type_key,ot_schedule_id count_type,UNIQUE,16384,0,none
ot_instrument_counts,OT,ot_instrument_counts_pkey,id,PK,16384,0,none
ot_rooms,OT,ot_rooms_pkey,id,PK,16384,3,none
ot_schedules,OT,idx_ot_schedules_date_room,hospital_id scheduled_date ot_room_id,INDEX,16384,0,ZERO scans since stats reset
ot_schedules,OT,idx_ot_schedules_pac_cleared,pac_cleared,INDEX,16384,0,ZERO scans since stats reset
ot_schedules,OT,idx_ot_schedules_status,hospital_id status scheduled_date,INDEX,16384,0,ZERO scans since stats reset
ot_schedules,OT,ot_schedules_no_overlap,hospital_id ot_room_id NULL,INDEX,8192,1,none
ot_schedules,OT,ot_schedules_pkey,id,PK,16384,0,none
ot_team_members,OT,ot_team_members_pkey,id,PK,16384,0,none
outcome_scores,Other,idx_outcome_scores_hospital,hospital_id,INDEX,8192,113,none
outcome_scores,Other,idx_outcome_scores_referral,referral_id,INDEX,8192,17,none
outcome_scores,Other,outcome_scores_pkey,id,PK,8192,0,none
overtime_requests,Other,ot_req_hospital_idx,hospital_id status,INDEX,8192,195,none
overtime_requests,Other,overtime_requests_pkey,id,PK,8192,0,none
package_bookings,Billing,idx_package_bookings_hospital,hospital_id,INDEX,8192,0,ZERO scans since stats reset
package_bookings,Billing,idx_package_bookings_patient,patient_id,INDEX,8192,67,none
package_bookings,Billing,idx_package_bookings_scheduled,hospital_id scheduled_date,INDEX,8192,0,ZERO scans since stats reset
package_bookings,Billing,idx_package_bookings_status,hospital_id status,INDEX,8192,165,none
package_bookings,Billing,package_bookings_pkey,id,PK,8192,0,none
package_extras,Billing,idx_pkg_extras_package,package_id,INDEX,8192,0,ZERO scans since stats reset
package_extras,Billing,idx_pkg_extras_service,hospital_id service_id,INDEX,8192,45,none
package_extras,Billing,package_extras_pkey,id,PK,8192,0,none
package_inclusions,Billing,idx_pkg_inclusions_category,hospital_id service_category,INDEX,8192,0,ZERO scans since stats reset
package_inclusions,Billing,idx_pkg_inclusions_package,package_id,INDEX,16384,0,ZERO scans since stats reset
package_inclusions,Billing,idx_pkg_inclusions_service,hospital_id service_id,INDEX,16384,45,none
package_inclusions,Billing,package_inclusions_pkey,id,PK,16384,0,none
package_station_logs,Billing,package_station_logs_pkey,id,PK,8192,0,none
pacs_connectors,Radiology,pacs_connectors_pkey,id,PK,8192,0,none
pacs_connectors,Radiology,uq_pacs_hospital,hospital_id,UNIQUE,8192,149,none
pacu_assessments,OT,idx_pacu_assessments_hospital,hospital_id,INDEX,16384,105,none
pacu_assessments,OT,idx_pacu_assessments_ot_schedule,ot_schedule_id assessed_at,INDEX,16384,2,none
pacu_assessments,OT,pacu_assessments_pkey,id,PK,16384,0,none
pain_audit_records,Other,pain_audit_records_hospital_date,hospital_id audit_date,INDEX,8192,359,none
pain_audit_records,Other,pain_audit_records_pkey,id,PK,8192,0,none
palliative_care_plans,Other,palliative_care_plans_hospital_patient,hospital_id patient_id created_at,INDEX,8192,170,none
palliative_care_plans,Other,palliative_care_plans_pkey,id,PK,8192,0,none
panchakarma_schedules,Other,idx_panchakarma_date,scheduled_date,INDEX,8192,0,ZERO scans since stats reset
panchakarma_schedules,Other,idx_panchakarma_hospital,hospital_id,INDEX,8192,107,none
panchakarma_schedules,Other,idx_panchakarma_patient,patient_id,INDEX,8192,67,none
panchakarma_schedules,Other,panchakarma_schedules_pkey,id,PK,8192,0,none
partograph_entries,Other,idx_partograph_admission,admission_id,INDEX,8192,0,ZERO scans since stats reset
partograph_entries,Other,idx_partograph_patient,patient_id hospital_id time_hour,INDEX,8192,176,none
partograph_entries,Other,partograph_entries_pkey,id,PK,8192,0,none
partograph_records,Other,partograph_records_pkey,id,PK,8192,0,none
pathology_cases,Other,idx_pathology_cases_hospital,hospital_id status,INDEX,16384,101,none
pathology_cases,Other,idx_pathology_cases_order,lab_order_id,INDEX,16384,69,none
pathology_cases,Other,idx_pathology_cases_patient,patient_id,INDEX,16384,67,none
pathology_cases,Other,pathology_cases_hospital_id_case_number_key,hospital_id case_number,UNIQUE,16384,0,none
pathology_cases,Other,pathology_cases_pkey,id,PK,16384,0,none
patient_abha_profiles,ABDM,patient_abha_profiles_hospital_id_abha_number_key,hospital_id abha_number,UNIQUE,8192,1342,none
patient_abha_profiles,ABDM,patient_abha_profiles_pkey,id,PK,8192,0,none
patient_acquisition,Patient,idx_patient_acquisition_hospital,hospital_id,INDEX,8192,0,ZERO scans since stats reset
patient_acquisition,Patient,idx_patient_acquisition_patient,patient_id,INDEX,8192,1767,none
patient_acquisition,Patient,idx_patient_acquisition_source,hospital_id source,INDEX,8192,111,none
patient_acquisition,Patient,patient_acquisition_pkey,id,PK,8192,0,none
patient_ai_context,AI,idx_patient_ai_context_patient,patient_id,INDEX,16384,39,none
patient_ai_context,AI,patient_ai_context_hospital_id_patient_id_key,hospital_id patient_id,UNIQUE,16384,99,none
patient_ai_context,AI,patient_ai_context_pkey,id,PK,16384,0,none
patient_consents,Patient,idx_patient_consents_admission,hospital_id admission_id consent_given,INDEX,16384,4,none
patient_consents,Patient,idx_patient_consents_ed_visit_id,ed_visit_id,INDEX,16384,3,none
patient_consents,Patient,patient_consents_pkey,id,PK,16384,0,none
patient_documents,Patient,idx_patient_documents_patient,hospital_id patient_id,INDEX,16384,325,none
patient_documents,Patient,patient_documents_pkey,id,PK,16384,0,none
patient_encounter_templates,Patient,patient_encounter_templates_pkey,id,PK,8192,0,none
patient_feedback,Patient,patient_feedback_pkey,id,PK,8192,0,none
patient_history_digests,Patient,idx_history_digests_patient,patient_id version,INDEX,8192,80,none
patient_history_digests,Patient,patient_history_digests_pkey,id,PK,8192,0,none
patient_history_digests,Patient,uq_history_digest_current,hospital_id patient_id,UNIQUE,8192,623,none
patient_history_ingest_jobs,Patient,idx_history_jobs_open,status created_at,INDEX,8192,0,ZERO scans since stats reset
patient_history_ingest_jobs,Patient,idx_history_jobs_patient,patient_id created_at,INDEX,8192,118,none
patient_history_ingest_jobs,Patient,patient_history_ingest_jobs_pkey,id,PK,8192,0,none
patient_history_source_chunks,Patient,idx_history_chunks_pending,job_id page_from,INDEX,8192,0,ZERO scans since stats reset
patient_history_source_chunks,Patient,idx_history_chunks_source,source_id page_from,INDEX,8192,0,"ZERO scans since stats reset; DUPLICATE column set: uq_history_chunk_range, idx_history_chunks_source"
patient_history_source_chunks,Patient,patient_history_source_chunks_pkey,id,PK,8192,0,none
patient_history_source_chunks,Patient,uq_history_chunk_range,source_id page_from,UNIQUE,8192,0,"DUPLICATE column set: uq_history_chunk_range, idx_history_chunks_source"
patient_history_sources,Patient,idx_history_sources_dedupe,patient_id content_hash,INDEX,8192,0,ZERO scans since stats reset
patient_history_sources,Patient,idx_history_sources_job,job_id,INDEX,8192,0,"ZERO scans since stats reset; DUPLICATE column set: idx_history_sources_job, idx_history_sources_staged"
patient_history_sources,Patient,idx_history_sources_staged,job_id,INDEX,8192,0,"ZERO scans since stats reset; DUPLICATE column set: idx_history_sources_job, idx_history_sources_staged"
patient_history_sources,Patient,patient_history_sources_pkey,id,PK,8192,0,none
patient_portal_sessions,Patient,patient_portal_sessions_pkey,id,PK,8192,0,none
patient_portal_sessions,Patient,patient_portal_sessions_session_token_key,session_token,UNIQUE,8192,0,none
patient_rights_acknowledgements,Patient,idx_patient_rights_hospital,hospital_id,INDEX,8192,109,none
patient_rights_acknowledgements,Patient,idx_patient_rights_patient,patient_id,INDEX,8192,67,none
patient_rights_acknowledgements,Patient,patient_rights_acknowledgements_pkey,id,PK,8192,0,none
patient_segments,Patient,idx_patient_segments_hospital,hospital_id,INDEX,16384,108,none
patient_segments,Patient,patient_segments_pkey,id,PK,16384,0,none
patient_template_responses,Patient,patient_template_responses_pkey,id,PK,8192,0,none
patient_voice_sessions,Patient,idx_patient_voice_patient,patient_id created_at,INDEX,8192,0,ZERO scans since stats reset
patient_voice_sessions,Patient,patient_voice_sessions_pkey,id,PK,8192,0,none
patients,Patient,idx_patients_email,email,INDEX,16384,22,none
patients,Patient,idx_patients_hospital_active,hospital_id is_active,INDEX,16384,10218,none
patients,Patient,idx_patients_hospital_phone,hospital_id phone,INDEX,98304,53,none
patients,Patient,idx_patients_hospital_uhid,hospital_id uhid,INDEX,114688,2418,"DUPLICATE column set: idx_patients_hospital_uhid, patients_hospital_id_uhid_key"
patients,Patient,idx_patients_name_search,NULL,INDEX,40960,0,ZERO scans since stats reset
patients,Patient,patients_hospital_id_uhid_key,hospital_id uhid,UNIQUE,114688,0,"DUPLICATE column set: idx_patients_hospital_uhid, patients_hospital_id_uhid_key"
patients,Patient,patients_name_hash_idx,hospital_id name_hash,INDEX,16384,0,ZERO scans since stats reset
patients,Patient,patients_phone_hash_idx,hospital_id phone_hash,INDEX,16384,0,ZERO scans since stats reset
patients,Patient,patients_pkey,id,PK,57344,32465,none
payer_masters,Insurance,idx_payer_masters_hospital_id,hospital_id,INDEX,16384,1234,none
payer_masters,Insurance,idx_payer_masters_payer_type,payer_type,INDEX,16384,0,ZERO scans since stats reset
payer_masters,Insurance,payer_masters_pkey,id,PK,16384,66,none
payment_links,Payments,idx_payment_links_bill,bill_id,INDEX,16384,712,none
payment_links,Payments,idx_payment_links_hospital,hospital_id status,INDEX,16384,145,none
payment_links,Payments,idx_payment_links_patient,patient_id,INDEX,16384,67,none
payment_links,Payments,idx_payment_links_status,status,INDEX,16384,0,ZERO scans since stats reset
payment_links,Payments,idx_payment_links_token,link_token,INDEX,16384,0,"ZERO scans since stats reset; DUPLICATE column set: payment_links_link_token_key, idx_payment_links_token"
payment_links,Payments,payment_links_link_token_key,link_token,UNIQUE,16384,0,"DUPLICATE column set: payment_links_link_token_key, idx_payment_links_token"
